årednie kursy EUR Narodowego Banku Polskiego

Data;Kurs;Zmiana;Nazwa Tabeli
2020-11-18;4.4729;-0.50;225/A/NBP/2020
2020-11-17;4.4953;0.45;224/A/NBP/2020
2020-11-16;4.4753;-0.46;223/A/NBP/2020
2020-11-13;4.4960;0.20;222/A/NBP/2020
2020-11-12;4.4868;-0.43;221/A/NBP/2020
2020-11-10;4.5063;0.43;220/A/NBP/2020
2020-11-09;4.4870;-0.90;219/A/NBP/2020
2020-11-06;4.5277;0.10;218/A/NBP/2020
2020-11-05;4.5233;-0.66;217/A/NBP/2020
2020-11-04;4.5532;-0.37;216/A/NBP/2020
2020-11-03;4.5699;-0.76;215/A/NBP/2020
2020-11-02;4.6048;-0.30;214/A/NBP/2020
2020-10-30;4.6188;-0.31;213/A/NBP/2020
2020-10-29;4.6330;0.31;212/A/NBP/2020
2020-10-28;4.6189;0.65;211/A/NBP/2020
2020-10-27;4.5890;0.25;210/A/NBP/2020
2020-10-26;4.5774;0.00;209/A/NBP/2020
2020-10-23;4.5772;-0.23;208/A/NBP/2020
2020-10-22;4.5877;0.02;207/A/NBP/2020
2020-10-21;4.5869;0.01;206/A/NBP/2020
2020-10-20;4.5865;0.81;205/A/NBP/2020
2020-10-19;4.5498;-0.27;204/A/NBP/2020
2020-10-16;4.5621;0.17;203/A/NBP/2020
2020-10-15;4.5545;1.29;202/A/NBP/2020
2020-10-14;4.4963;0.51;201/A/NBP/2020
2020-10-13;4.4737;-0.14;200/A/NBP/2020
2020-10-12;4.4798;0.12;199/A/NBP/2020
2020-10-09;4.4745;-0.35;198/A/NBP/2020
2020-10-08;4.4900;0.15;197/A/NBP/2020
2020-10-07;4.4832;-0.29;196/A/NBP/2020
2020-10-06;4.4961;0.04;195/A/NBP/2020
2020-10-05;4.4944;0.01;194/A/NBP/2020
2020-10-02;4.4940;-0.47;193/A/NBP/2020
2020-10-01;4.5153;-0.25;192/A/NBP/2020
2020-09-30;4.5268;-1.23;191/A/NBP/2020
2020-09-29;4.5834;0.74;190/A/NBP/2020
2020-09-28;4.5497;0.04;189/A/NBP/2020
2020-09-25;4.5477;0.45;188/A/NBP/2020
2020-09-24;4.5272;0.73;187/A/NBP/2020
2020-09-23;4.4946;-0.24;186/A/NBP/2020
2020-09-22;4.5055;0.57;185/A/NBP/2020
2020-09-21;4.4800;0.51;184/A/NBP/2020
2020-09-18;4.4574;0.13;183/A/NBP/2020
2020-09-17;4.4514;-0.03;182/A/NBP/2020
2020-09-16;4.4528;0.08;181/A/NBP/2020
2020-09-15;4.4492;0.00;180/A/NBP/2020
2020-09-14;4.4490;-0.03;179/A/NBP/2020
2020-09-11;4.4504;0.00;178/A/NBP/2020
2020-09-10;4.4504;-0.10;177/A/NBP/2020
2020-09-09;4.4550;0.20;176/A/NBP/2020
2020-09-08;4.4461;-0.24;175/A/NBP/2020
2020-09-07;4.4570;0.14;174/A/NBP/2020
2020-09-04;4.4508;0.74;173/A/NBP/2020
2020-09-03;4.4181;0.19;172/A/NBP/2020
2020-09-02;4.4097;0.34;171/A/NBP/2020
2020-09-01;4.3946;-0.05;170/A/NBP/2020
2020-08-31;4.3969;-0.17;169/A/NBP/2020
2020-08-28;4.4043;-0.18;168/A/NBP/2020
2020-08-27;4.4124;0.21;167/A/NBP/2020
2020-08-26;4.4032;0.27;166/A/NBP/2020
2020-08-25;4.3915;-0.34;165/A/NBP/2020
2020-08-24;4.4064;0.37;164/A/NBP/2020
2020-08-21;4.3902;-0.20;163/A/NBP/2020
2020-08-20;4.3991;0.29;162/A/NBP/2020
2020-08-19;4.3864;-0.20;161/A/NBP/2020
2020-08-18;4.3953;0.14;160/A/NBP/2020
2020-08-17;4.3892;-0.22;159/A/NBP/2020
2020-08-14;4.3988;-0.05;158/A/NBP/2020
2020-08-13;4.4011;-0.25;157/A/NBP/2020
2020-08-12;4.4123;0.24;156/A/NBP/2020
2020-08-11;4.4016;-0.02;155/A/NBP/2020
2020-08-10;4.4023;-0.26;154/A/NBP/2020
2020-08-07;4.4139;0.09;153/A/NBP/2020
2020-08-06;4.4101;0.28;152/A/NBP/2020
2020-08-05;4.3979;-0.18;151/A/NBP/2020
2020-08-04;4.4060;-0.24;150/A/NBP/2020
2020-08-03;4.4168;0.22;149/A/NBP/2020
2020-07-31;4.4072;-0.04;148/A/NBP/2020
2020-07-30;4.4090;-0.24;147/A/NBP/2020
2020-07-29;4.4194;0.47;146/A/NBP/2020
2020-07-28;4.3987;-0.08;145/A/NBP/2020
2020-07-27;4.4023;-0.21;144/A/NBP/2020
2020-07-24;4.4117;0.02;143/A/NBP/2020
2020-07-23;4.4108;-0.66;142/A/NBP/2020
2020-07-22;4.4401;-0.04;141/A/NBP/2020
2020-07-21;4.4417;-0.60;140/A/NBP/2020
2020-07-20;4.4683;-0.32;139/A/NBP/2020
2020-07-17;4.4827;-0.19;138/A/NBP/2020
2020-07-16;4.4913;0.39;137/A/NBP/2020
2020-07-15;4.4738;-0.40;136/A/NBP/2020
2020-07-14;4.4916;0.38;135/A/NBP/2020
2020-07-13;4.4745;0.00;134/A/NBP/2020
2020-07-10;4.4745;0.02;133/A/NBP/2020
2020-07-09;4.4738;0.00;132/A/NBP/2020
2020-07-08;4.4739;0.06;131/A/NBP/2020
2020-07-07;4.4710;0.03;130/A/NBP/2020
2020-07-06;4.4697;0.06;129/A/NBP/2020
2020-07-03;4.4671;0.03;128/A/NBP/2020


èrÛd≥o: Bankier.pl

