årednie kursy HUF Narodowego Banku Polskiego

Data;Kurs;Zmiana;Nazwa Tabeli
2023-01-20;1.1907;0.04;014/A/NBP/2023
2023-01-19;1.1902;-0.21;013/A/NBP/2023
2023-01-18;1.1927;1.39;012/A/NBP/2023
2023-01-17;1.1763;-0.14;011/A/NBP/2023
2023-01-16;1.1779;-0.53;010/A/NBP/2023
2023-01-13;1.1842;0.83;009/A/NBP/2023
2023-01-12;1.1744;0.25;008/A/NBP/2023
2023-01-11;1.1715;-0.68;007/A/NBP/2023
2023-01-10;1.1795;-0.18;006/A/NBP/2023
2023-01-09;1.1816;0.06;005/A/NBP/2023
2023-01-05;1.1809;0.48;004/A/NBP/2023
2023-01-04;1.1752;1.14;003/A/NBP/2023
2023-01-03;1.1619;-0.49;002/A/NBP/2023
2023-01-02;1.1676;-0.36;001/A/NBP/2023
2022-12-30;1.1718;0.44;252/A/NBP/2022
2022-12-29;1.1667;0.15;251/A/NBP/2022
2022-12-28;1.1649;0.47;250/A/NBP/2022
2022-12-27;1.1595;0.18;249/A/NBP/2022
2022-12-23;1.1574;0.01;248/A/NBP/2022
2022-12-22;1.1573;-0.11;247/A/NBP/2022
2022-12-21;1.1586;-0.21;246/A/NBP/2022
2022-12-20;1.1610;-0.01;245/A/NBP/2022
2022-12-19;1.1611;0.49;244/A/NBP/2022
2022-12-16;1.1554;0.08;243/A/NBP/2022
2022-12-15;1.1545;0.63;242/A/NBP/2022
2022-12-14;1.1473;0.49;241/A/NBP/2022
2022-12-13;1.1417;1.65;240/A/NBP/2022
2022-12-12;1.1232;-0.43;239/A/NBP/2022
2022-12-09;1.1280;-0.48;238/A/NBP/2022
2022-12-08;1.1334;-0.97;237/A/NBP/2022
2022-12-07;1.1445;0.92;236/A/NBP/2022
2022-12-06;1.1341;-1.04;235/A/NBP/2022
2022-12-05;1.1460;0.02;234/A/NBP/2022
2022-12-02;1.1458;0.17;233/A/NBP/2022
2022-12-01;1.1438;-0.10;232/A/NBP/2022
2022-11-30;1.1449;-0.20;231/A/NBP/2022
2022-11-29;1.1472;0.01;230/A/NBP/2022
2022-11-28;1.1471;0.95;229/A/NBP/2022
2022-11-25;1.1363;0.20;228/A/NBP/2022
2022-11-24;1.1340;-2.00;227/A/NBP/2022
2022-11-23;1.1572;0.41;226/A/NBP/2022
2022-11-22;1.1525;0.58;225/A/NBP/2022
2022-11-21;1.1458;-0.07;224/A/NBP/2022
2022-11-18;1.1466;0.34;223/A/NBP/2022
2022-11-17;1.1427;-0.85;222/A/NBP/2022
2022-11-16;1.1525;-0.49;221/A/NBP/2022
2022-11-15;1.1582;0.51;220/A/NBP/2022
2022-11-14;1.1523;-1.76;219/A/NBP/2022
2022-11-10;1.1730;1.02;218/A/NBP/2022
2022-11-09;1.1611;-0.74;217/A/NBP/2022
2022-11-08;1.1697;0.28;216/A/NBP/2022
2022-11-07;1.1664;0.21;215/A/NBP/2022
2022-11-04;1.1639;1.22;214/A/NBP/2022
2022-11-03;1.1499;-0.18;213/A/NBP/2022
2022-11-02;1.1520;0.55;212/A/NBP/2022
2022-10-31;1.1457;0.02;211/A/NBP/2022
2022-10-28;1.1455;-1.68;210/A/NBP/2022
2022-10-27;1.1651;0.25;209/A/NBP/2022
2022-10-26;1.1622;0.31;208/A/NBP/2022
2022-10-25;1.1586;-0.08;207/A/NBP/2022
2022-10-24;1.1595;0.22;206/A/NBP/2022
2022-10-21;1.1569;-0.51;205/A/NBP/2022
2022-10-20;1.1628;0.02;204/A/NBP/2022
2022-10-19;1.1626;-0.30;203/A/NBP/2022
2022-10-18;1.1661;1.34;202/A/NBP/2022
2022-10-17;1.1507;-0.09;201/A/NBP/2022
2022-10-14;1.1517;2.87;200/A/NBP/2022
2022-10-13;1.1196;-0.84;199/A/NBP/2022
2022-10-12;1.1291;-0.83;198/A/NBP/2022
2022-10-11;1.1385;-0.22;197/A/NBP/2022
2022-10-10;1.1410;-0.52;196/A/NBP/2022
2022-10-07;1.1470;0.29;195/A/NBP/2022
2022-10-06;1.1437;0.39;194/A/NBP/2022
2022-10-05;1.1393;-0.96;193/A/NBP/2022
2022-10-04;1.1503;0.70;192/A/NBP/2022
2022-10-03;1.1423;-1.15;191/A/NBP/2022
2022-09-30;1.1556;-0.22;190/A/NBP/2022
2022-09-29;1.1582;-1.07;189/A/NBP/2022
2022-09-28;1.1707;0.18;188/A/NBP/2022
2022-09-27;1.1686;-0.12;187/A/NBP/2022
2022-09-26;1.1700;-0.17;186/A/NBP/2022
2022-09-23;1.1720;-0.37;185/A/NBP/2022
2022-09-22;1.1763;-0.07;184/A/NBP/2022
2022-09-21;1.1771;-0.46;183/A/NBP/2022
2022-09-20;1.1825;0.57;182/A/NBP/2022
2022-09-19;1.1758;0.99;181/A/NBP/2022
2022-09-16;1.1643;0.10;180/A/NBP/2022
2022-09-15;1.1631;-0.89;179/A/NBP/2022
2022-09-14;1.1735;-1.21;178/A/NBP/2022
2022-09-13;1.1879;-0.34;177/A/NBP/2022
2022-09-12;1.1920;0.11;176/A/NBP/2022
2022-09-09;1.1907;0.22;175/A/NBP/2022
2022-09-08;1.1881;1.18;174/A/NBP/2022
2022-09-07;1.1743;0.41;173/A/NBP/2022
2022-09-06;1.1695;-0.06;172/A/NBP/2022
2022-09-05;1.1702;-1.00;171/A/NBP/2022
2022-09-02;1.1820;0.62;170/A/NBP/2022
2022-09-01;1.1747;0.62;169/A/NBP/2022
2022-08-31;1.1675;0.46;168/A/NBP/2022
2022-08-30;1.1622;0.45;167/A/NBP/2022
2022-08-29;1.1570;-0.21;166/A/NBP/2022
2022-08-26;1.1594;-0.57;165/A/NBP/2022
2022-08-25;1.1660;0.36;164/A/NBP/2022
2022-08-24;1.1618;0.04;163/A/NBP/2022
2022-08-23;1.1613;-0.79;162/A/NBP/2022
2022-08-22;1.1705;0.29;161/A/NBP/2022
2022-08-19;1.1671;0.04;160/A/NBP/2022
2022-08-18;1.1666;1.12;159/A/NBP/2022
2022-08-17;1.1537;-0.67;158/A/NBP/2022
2022-08-16;1.1615;-2.50;157/A/NBP/2022
2022-08-12;1.1913;0.51;156/A/NBP/2022
2022-08-11;1.1852;0.89;155/A/NBP/2022
2022-08-10;1.1747;-1.34;154/A/NBP/2022
2022-08-09;1.1906;-0.58;153/A/NBP/2022
2022-08-08;1.1975;0.49;152/A/NBP/2022
2022-08-05;1.1917;0.03;151/A/NBP/2022
2022-08-04;1.1914;0.40;150/A/NBP/2022
2022-08-03;1.1867;0.24;149/A/NBP/2022
2022-08-02;1.1839;0.57;148/A/NBP/2022
2022-08-01;1.1772;0.38;147/A/NBP/2022
2022-07-29;1.1727;-0.55;146/A/NBP/2022
2022-07-28;1.1792;-0.32;145/A/NBP/2022
2022-07-27;1.1830;0.06;144/A/NBP/2022
2022-07-26;1.1823;-0.70;143/A/NBP/2022
2022-07-25;1.1906;-0.70;142/A/NBP/2022
2022-07-22;1.1990;1.20;141/A/NBP/2022
2022-07-21;1.1848;-1.12;140/A/NBP/2022
2022-07-20;1.1982;0.21;139/A/NBP/2022
2022-07-19;1.1957;0.84;138/A/NBP/2022
2022-07-18;1.1857;-0.44;137/A/NBP/2022
2022-07-15;1.1909;0.86;136/A/NBP/2022
2022-07-14;1.1807;0.13;135/A/NBP/2022
2022-07-13;1.1792;0.90;134/A/NBP/2022
2022-07-12;1.1687;-0.41;133/A/NBP/2022
2022-07-11;1.1735;-0.78;132/A/NBP/2022
2022-07-08;1.1827;1.83;131/A/NBP/2022
2022-07-07;1.1614;-0.67;130/A/NBP/2022
2022-07-06;1.1692;-0.06;129/A/NBP/2022
2022-07-05;1.1699;-0.42;128/A/NBP/2022
2022-07-04;1.1748;-0.68;127/A/NBP/2022
2022-07-01;1.1829;0.27;126/A/NBP/2022
2022-06-30;1.1797;-0.16;125/A/NBP/2022
2022-06-29;1.1816;0.78;124/A/NBP/2022
2022-06-28;1.1724;0.67;123/A/NBP/2022
2022-06-27;1.1646;-0.88;122/A/NBP/2022
2022-06-24;1.1749;-0.31;121/A/NBP/2022
2022-06-23;1.1786;0.04;120/A/NBP/2022
2022-06-22;1.1781;0.52;119/A/NBP/2022
2022-06-21;1.1720;0.39;118/A/NBP/2022
2022-06-20;1.1675;-0.85;117/A/NBP/2022
2022-06-17;1.1775;0.71;116/A/NBP/2022
2022-06-15;1.1692;0.12;115/A/NBP/2022
2022-06-14;1.1678;0.29;114/A/NBP/2022
2022-06-13;1.1644;0.70;113/A/NBP/2022
2022-06-10;1.1563;-0.39;112/A/NBP/2022
2022-06-09;1.1608;-1.25;111/A/NBP/2022
2022-06-08;1.1755;-0.13;110/A/NBP/2022
2022-06-07;1.1770;-7.19;109/A/NBP/2022
2022-06-06;1.1795;1.42;108/A/NBP/2022
2022-06-03;1.1630;0.01;107/A/NBP/2022
2022-06-02;1.1629;0.63;106/A/NBP/2022
2022-06-01;1.1556;-0.49;105/A/NBP/2022
2022-05-31;1.1613;-0.50;104/A/NBP/2022
2022-05-30;1.1671;-0.55;103/A/NBP/2022
2022-05-27;1.1735;0.06;102/A/NBP/2022
2022-05-26;1.1728;-1.74;101/A/NBP/2022
2022-05-25;1.1936;-0.81;100/A/NBP/2022
2022-05-24;1.2033;-0.22;099/A/NBP/2022
2022-05-23;1.2070;2.55;098/A/NBP/2022
2022-05-20;1.2059;0.26;097/A/NBP/2022
2022-05-19;1.2028;-0.41;096/A/NBP/2022
2022-05-18;1.2078;0.57;095/A/NBP/2022
2022-05-17;1.2010;-1.13;094/A/NBP/2022
2022-05-16;1.2147;-0.07;093/A/NBP/2022
2022-05-13;1.2155;-0.69;092/A/NBP/2022
2022-05-12;1.2239;-0.55;091/A/NBP/2022
2022-05-11;1.2307;-0.28;090/A/NBP/2022
2022-05-10;1.2341;0.59;089/A/NBP/2022
2022-05-09;1.2269;-0.67;088/A/NBP/2022
2022-05-06;1.2352;0.18;087/A/NBP/2022
2022-05-05;1.2330;-0.12;086/A/NBP/2022
2022-05-04;1.2345;-0.27;085/A/NBP/2022
2022-05-02;1.2379;0.21;084/A/NBP/2022
2022-04-29;1.2353;-0.64;083/A/NBP/2022
2022-04-28;1.2432;0.44;082/A/NBP/2022
2022-04-27;1.2378;0.29;081/A/NBP/2022
2022-04-26;1.2342;-0.77;080/A/NBP/2022
2022-04-25;1.2438;-0.46;079/A/NBP/2022
2022-04-22;1.2496;-0.15;078/A/NBP/2022
2022-04-21;1.2515;0.34;077/A/NBP/2022
2022-04-20;1.2473;0.41;076/A/NBP/2022
2022-04-19;1.2422;0.69;075/A/NBP/2022
2022-04-15;1.2337;-0.12;074/A/NBP/2022
2022-04-14;1.2352;0.52;073/A/NBP/2022
2022-04-13;1.2288;-0.19;072/A/NBP/2022
2022-04-12;1.2311;0.68;071/A/NBP/2022
2022-04-11;1.2228;-0.60;070/A/NBP/2022
2022-04-08;1.2302;1.08;069/A/NBP/2022
2022-04-07;1.2171;-1.03;068/A/NBP/2022
2022-04-06;1.2298;-1.67;067/A/NBP/2022
2022-04-05;1.2507;-0.56;066/A/NBP/2022
2022-04-04;1.2577;-0.45;065/A/NBP/2022
2022-04-01;1.2634;0.37;064/A/NBP/2022
2022-03-31;1.2588;-0.62;063/A/NBP/2022
2022-03-30;1.2667;0.09;062/A/NBP/2022
2022-03-29;1.2655;0.44;061/A/NBP/2022
2022-03-28;1.2600;-0.37;060/A/NBP/2022
2022-03-25;1.2647;0.00;059/A/NBP/2022
2022-03-24;1.2682;5.07;058/A/NBP/2022
2022-03-23;1.2647;0.53;057/A/NBP/2022
2022-03-22;1.2580;0.38;056/A/NBP/2022
2022-03-21;1.2533;-0.85;055/A/NBP/2022
2022-03-18;1.2641;0.17;054/A/NBP/2022
2022-03-17;1.2619;-0.18;053/A/NBP/2022
2022-03-16;1.2642;-0.39;052/A/NBP/2022
2022-03-15;1.2692;0.76;051/A/NBP/2022
2022-03-14;1.2596;0.21;050/A/NBP/2022
2022-03-11;1.2570;-0.60;049/A/NBP/2022
2022-03-10;1.2646;0.05;048/A/NBP/2022
2022-03-09;1.2640;-0.11;047/A/NBP/2022
2022-03-08;1.2654;1.30;046/A/NBP/2022
2022-03-07;1.2491;-1.42;045/A/NBP/2022
2022-03-04;1.2671;0.05;044/A/NBP/2022
2022-03-03;1.2665;0.36;043/A/NBP/2022
2022-03-02;1.2620;-0.43;042/A/NBP/2022
2022-03-01;1.2675;-0.09;041/A/NBP/2022
2022-02-28;1.2687;0.24;040/A/NBP/2022
2022-02-25;1.2656;-0.32;039/A/NBP/2022
2022-02-24;1.2697;-0.22;038/A/NBP/2022
2022-02-23;1.2725;0.07;037/A/NBP/2022
2022-02-22;1.2716;0.19;036/A/NBP/2022
2022-02-21;1.2692;-0.08;035/A/NBP/2022
2022-02-18;1.2702;0.32;034/A/NBP/2022
2022-02-17;1.2661;-0.08;033/A/NBP/2022
2022-02-16;1.2671;-0.04;032/A/NBP/2022
2022-02-15;1.2676;-1.08;031/A/NBP/2022
2022-02-14;1.2814;0.35;030/A/NBP/2022
2022-02-11;1.2769;0.59;029/A/NBP/2022
2022-02-10;1.2694;-0.75;028/A/NBP/2022
2022-02-09;1.2790;-0.10;027/A/NBP/2022
2022-02-08;1.2803;-0.75;026/A/NBP/2022
2022-02-07;1.2900;0.55;025/A/NBP/2022
2022-02-04;1.2829;0.13;024/A/NBP/2022
2022-02-03;1.2812;-0.02;023/A/NBP/2022
2022-02-02;1.2814;-0.58;022/A/NBP/2022
2022-02-01;1.2889;0.38;021/A/NBP/2022
2022-01-31;1.2840;0.39;020/A/NBP/2022
2022-01-28;1.2790;0.35;019/A/NBP/2022
2022-01-27;1.2745;-0.19;018/A/NBP/2022
2022-01-26;1.2769;0.49;017/A/NBP/2022
2022-01-25;1.2707;0.47;016/A/NBP/2022
2022-01-24;1.2647;-0.33;015/A/NBP/2022
2022-01-21;1.2689;0.21;014/A/NBP/2022
2022-01-20;1.2662;-0.29;013/A/NBP/2022
2022-01-19;1.2699;0.05;012/A/NBP/2022
2022-01-18;1.2693;-0.08;011/A/NBP/2022
2022-01-17;1.2703;-0.67;010/A/NBP/2022
2022-01-14;1.2789;0.33;009/A/NBP/2022
2022-01-13;1.2747;0.15;008/A/NBP/2022
2022-01-12;1.2728;0.09;007/A/NBP/2022
2022-01-11;1.2716;0.29;006/A/NBP/2022
2022-01-10;1.2679;-0.03;005/A/NBP/2022
2022-01-07;1.2683;0.44;004/A/NBP/2022
2022-01-05;1.2627;0.89;003/A/NBP/2022
2022-01-04;1.2515;0.26;002/A/NBP/2022
2022-01-03;1.2482;0.14;001/A/NBP/2022
2021-12-31;1.2464;0.37;254/A/NBP/2021
2021-12-30;1.2418;-0.22;253/A/NBP/2021
2021-12-29;1.2445;-0.10;252/A/NBP/2021
2021-12-28;1.2458;-0.01;251/A/NBP/2021
2021-12-27;1.2459;-0.18;250/A/NBP/2021
2021-12-24;1.2481;-0.52;249/A/NBP/2021
2021-12-23;1.2546;-0.20;248/A/NBP/2021
2021-12-22;1.2571;0.06;247/A/NBP/2021
2021-12-21;1.2564;-0.55;246/A/NBP/2021
2021-12-20;1.2634;0.26;245/A/NBP/2021
2021-12-17;1.2601;0.37;244/A/NBP/2021
2021-12-16;1.2554;0.20;243/A/NBP/2021
2021-12-15;1.2529;-0.95;242/A/NBP/2021
2021-12-14;1.2649;0.32;241/A/NBP/2021
2021-12-13;1.2609;-0.03;240/A/NBP/2021
2021-12-10;1.2613;-0.19;239/A/NBP/2021
2021-12-09;1.2637;1.10;238/A/NBP/2021
2021-12-08;1.2499;-0.62;237/A/NBP/2021
2021-12-07;1.2577;-0.25;236/A/NBP/2021
2021-12-06;1.2609;-0.17;235/A/NBP/2021
2021-12-03;1.2630;-0.56;234/A/NBP/2021
2021-12-02;1.2701;-0.46;233/A/NBP/2021
2021-12-01;1.2760;-0.08;232/A/NBP/2021
2021-11-30;1.2770;0.20;231/A/NBP/2021
2021-11-29;1.2744;-0.37;230/A/NBP/2021
2021-11-26;1.2791;0.47;229/A/NBP/2021
2021-11-25;1.2731;0.16;228/A/NBP/2021
2021-11-24;1.2711;0.09;227/A/NBP/2021
2021-11-23;1.2699;-0.51;226/A/NBP/2021
2021-11-22;1.2764;-0.53;225/A/NBP/2021
2021-11-19;1.2832;0.16;224/A/NBP/2021
2021-11-18;1.2812;0.38;223/A/NBP/2021
2021-11-17;1.2763;0.03;222/A/NBP/2021
2021-11-16;1.2759;1.02;221/A/NBP/2021
2021-11-15;1.2630;-0.56;220/A/NBP/2021
2021-11-12;1.2701;-0.20;219/A/NBP/2021
2021-11-10;1.2726;0.32;218/A/NBP/2021
2021-11-09;1.2685;-0.66;217/A/NBP/2021
2021-11-08;1.2769;-0.24;216/A/NBP/2021
2021-11-05;1.2800;0.26;215/A/NBP/2021
2021-11-04;1.2767;-0.33;214/A/NBP/2021
2021-11-03;1.2809;0.03;213/A/NBP/2021
2021-11-02;1.2805;-0.02;212/A/NBP/2021
2021-10-29;1.2808;0.68;211/A/NBP/2021
2021-10-28;1.2721;0.67;210/A/NBP/2021
2021-10-27;1.2636;0.05;209/A/NBP/2021
2021-10-26;1.2630;0.02;208/A/NBP/2021
2021-10-25;1.2628;-0.44;207/A/NBP/2021
2021-10-22;1.2684;-0.11;206/A/NBP/2021
2021-10-21;1.2698;0.46;205/A/NBP/2021
2021-10-20;1.2640;-0.47;204/A/NBP/2021
2021-10-19;1.2700;0.24;203/A/NBP/2021
2021-10-18;1.2670;-0.33;202/A/NBP/2021
2021-10-15;1.2712;-0.09;201/A/NBP/2021
2021-10-14;1.2723;0.09;200/A/NBP/2021
2021-10-13;1.2712;-0.24;199/A/NBP/2021
2021-10-12;1.2742;-0.11;198/A/NBP/2021
2021-10-11;1.2756;-0.22;197/A/NBP/2021
2021-10-08;1.2784;0.76;196/A/NBP/2021
2021-10-07;1.2688;-1.17;195/A/NBP/2021
2021-10-06;1.2838;-0.43;194/A/NBP/2021
2021-10-05;1.2894;0.47;193/A/NBP/2021
2021-10-04;1.2834;0.35;192/A/NBP/2021
2021-10-01;1.2789;-0.49;191/A/NBP/2021
2021-09-30;1.2852;-0.19;190/A/NBP/2021
2021-09-29;1.2877;0.19;189/A/NBP/2021
2021-09-28;1.2852;0.13;188/A/NBP/2021
2021-09-27;1.2835;-0.67;187/A/NBP/2021
2021-09-24;1.2921;-0.20;186/A/NBP/2021
2021-09-23;1.2947;-0.95;185/A/NBP/2021
2021-09-22;1.3071;-0.05;184/A/NBP/2021
2021-09-21;1.3078;0.58;183/A/NBP/2021
2021-09-20;1.3003;-0.20;182/A/NBP/2021
2021-09-17;1.3029;-0.60;181/A/NBP/2021
2021-09-16;1.3108;0.68;180/A/NBP/2021
2021-09-15;1.3019;-0.07;179/A/NBP/2021
2021-09-14;1.3028;0.40;178/A/NBP/2021
2021-09-13;1.2976;0.13;177/A/NBP/2021
2021-09-10;1.2959;0.49;176/A/NBP/2021
2021-09-09;1.2896;-0.13;175/A/NBP/2021
2021-09-08;1.2913;-0.60;174/A/NBP/2021
2021-09-07;1.2991;0.00;173/A/NBP/2021
2021-09-06;1.2991;0.33;172/A/NBP/2021
2021-09-03;1.2948;-0.26;171/A/NBP/2021
2021-09-02;1.2982;0.11;170/A/NBP/2021
2021-09-01;1.2968;-0.42;169/A/NBP/2021
2021-08-31;1.3023;-0.75;168/A/NBP/2021
2021-08-30;1.3121;0.47;167/A/NBP/2021
2021-08-27;1.3059;-0.44;166/A/NBP/2021
2021-08-26;1.3117;-0.26;165/A/NBP/2021
2021-08-25;1.3151;0.14;164/A/NBP/2021
2021-08-24;1.3132;0.20;163/A/NBP/2021
2021-08-23;1.3106;0.13;162/A/NBP/2021
2021-08-20;1.3089;0.34;161/A/NBP/2021
2021-08-19;1.3044;0.56;160/A/NBP/2021
2021-08-18;1.2971;-0.08;159/A/NBP/2021
2021-08-17;1.2982;0.07;158/A/NBP/2021
2021-08-16;1.2973;0.08;157/A/NBP/2021
2021-08-13;1.2963;-0.21;156/A/NBP/2021
2021-08-12;1.2990;0.50;155/A/NBP/2021
2021-08-11;1.2926;-0.22;154/A/NBP/2021
2021-08-10;1.2954;0.45;153/A/NBP/2021
2021-08-09;1.2896;0.09;152/A/NBP/2021
2021-08-06;1.2884;0.14;151/A/NBP/2021
2021-08-05;1.2866;0.40;150/A/NBP/2021
2021-08-04;1.2815;-0.05;149/A/NBP/2021
2021-08-03;1.2822;0.27;148/A/NBP/2021
2021-08-02;1.2787;0.04;147/A/NBP/2021
2021-07-30;1.2782;0.01;146/A/NBP/2021
2021-07-29;1.2781;-0.14;145/A/NBP/2021
2021-07-28;1.2799;0.76;144/A/NBP/2021
2021-07-27;1.2702;0.12;143/A/NBP/2021
2021-07-26;1.2687;-0.50;142/A/NBP/2021
2021-07-23;1.2751;0.01;141/A/NBP/2021
2021-07-22;1.2750;-0.25;140/A/NBP/2021
2021-07-21;1.2782;-0.06;139/A/NBP/2021
2021-07-20;1.2790;0.41;138/A/NBP/2021
2021-07-19;1.2738;-0.20;137/A/NBP/2021
2021-07-16;1.2764;0.09;136/A/NBP/2021
2021-07-15;1.2753;-0.36;135/A/NBP/2021
2021-07-14;1.2799;-0.14;134/A/NBP/2021
2021-07-13;1.2817;-0.03;133/A/NBP/2021
2021-07-12;1.2821;0.38;132/A/NBP/2021
2021-07-09;1.2773;0.72;131/A/NBP/2021
2021-07-08;1.2682;-0.59;130/A/NBP/2021
2021-07-07;1.2757;0.15;129/A/NBP/2021
2021-07-06;1.2738;-0.71;128/A/NBP/2021
2021-07-05;1.2829;-0.28;127/A/NBP/2021
2021-07-02;1.2865;-0.01;126/A/NBP/2021
2021-07-01;1.2866;0.12;125/A/NBP/2021
2021-06-30;1.2850;-0.02;124/A/NBP/2021
2021-06-29;1.2852;0.07;123/A/NBP/2021
2021-06-28;1.2843;0.08;122/A/NBP/2021
2021-06-25;1.2833;-0.99;121/A/NBP/2021
2021-06-24;1.2961;0.15;120/A/NBP/2021
2021-06-23;1.2941;0.94;119/A/NBP/2021
2021-06-22;1.2820;0.07;118/A/NBP/2021
2021-06-21;1.2811;0.05;117/A/NBP/2021
2021-06-18;1.2805;-0.03;116/A/NBP/2021
2021-06-17;1.2809;-0.62;115/A/NBP/2021
2021-06-16;1.2889;-0.07;114/A/NBP/2021
2021-06-15;1.2898;0.28;113/A/NBP/2021
2021-06-14;1.2862;-0.49;112/A/NBP/2021
2021-06-11;1.2925;-0.08;111/A/NBP/2021
2021-06-10;1.2936;0.79;110/A/NBP/2021
2021-06-09;1.2835;-0.20;109/A/NBP/2021
2021-06-08;1.2861;-0.29;108/A/NBP/2021
2021-06-07;1.2899;0.16;107/A/NBP/2021
2021-06-04;1.2878;-0.10;106/A/NBP/2021
2021-06-02;1.2891;0.03;105/A/NBP/2021
2021-06-01;1.2887;0.16;104/A/NBP/2021
2021-05-31;1.2866;-0.14;103/A/NBP/2021
2021-05-28;1.2884;0.02;102/A/NBP/2021
2021-05-27;1.2882;0.48;101/A/NBP/2021
2021-05-26;1.2820;-0.31;100/A/NBP/2021
2021-05-25;1.2860;-0.32;099/A/NBP/2021
2021-05-24;1.2901;0.29;098/A/NBP/2021
2021-05-21;1.2864;-0.45;097/A/NBP/2021
2021-05-20;1.2922;0.25;096/A/NBP/2021
2021-05-19;1.2890;-0.06;095/A/NBP/2021
2021-05-18;1.2898;0.37;094/A/NBP/2021
2021-05-17;1.2850;1.01;093/A/NBP/2021
2021-05-14;1.2722;-0.09;092/A/NBP/2021
2021-05-13;1.2734;0.25;091/A/NBP/2021
2021-05-12;1.2702;-0.15;090/A/NBP/2021
2021-05-11;1.2721;-0.14;089/A/NBP/2021
2021-05-10;1.2739;-0.20;088/A/NBP/2021
2021-05-07;1.2764;-0.09;087/A/NBP/2021
2021-05-06;1.2775;0.55;086/A/NBP/2021
2021-05-05;1.2705;0.56;085/A/NBP/2021
2021-05-04;1.2634;-0.49;084/A/NBP/2021
2021-04-30;1.2696;0.15;083/A/NBP/2021
2021-04-29;1.2677;0.17;082/A/NBP/2021
2021-04-28;1.2656;0.76;081/A/NBP/2021
2021-04-27;1.2561;0.29;080/A/NBP/2021
2021-04-26;1.2525;-0.30;079/A/NBP/2021
2021-04-23;1.2563;0.15;078/A/NBP/2021
2021-04-22;1.2544;-0.31;077/A/NBP/2021
2021-04-21;1.2583;-0.25;076/A/NBP/2021
2021-04-20;1.2615;0.23;075/A/NBP/2021
2021-04-19;1.2586;-0.14;074/A/NBP/2021
2021-04-16;1.2604;-0.69;073/A/NBP/2021
2021-04-15;1.2692;0.01;072/A/NBP/2021
2021-04-14;1.2691;-0.26;071/A/NBP/2021
2021-04-13;1.2724;0.25;070/A/NBP/2021
2021-04-12;1.2692;0.24;069/A/NBP/2021
2021-04-09;1.2661;-0.35;068/A/NBP/2021
2021-04-08;1.2706;-0.21;067/A/NBP/2021
2021-04-07;1.2733;-0.01;066/A/NBP/2021
2021-04-06;1.2734;0.04;065/A/NBP/2021
2021-04-02;1.2729;-0.36;064/A/NBP/2021
2021-04-01;1.2775;-0.29;063/A/NBP/2021
2021-03-31;1.2812;0.01;062/A/NBP/2021
2021-03-30;1.2811;-0.20;061/A/NBP/2021
2021-03-29;1.2837;0.84;060/A/NBP/2021
2021-03-26;1.2730;0.16;059/A/NBP/2021
2021-03-25;1.2710;0.43;058/A/NBP/2021
2021-03-24;1.2655;0.78;057/A/NBP/2021
2021-03-23;1.2557;-0.03;056/A/NBP/2021
2021-03-22;1.2561;0.06;055/A/NBP/2021
2021-03-19;1.2554;-0.16;054/A/NBP/2021
2021-03-18;1.2574;0.31;053/A/NBP/2021
2021-03-17;1.2535;0.22;052/A/NBP/2021
2021-03-16;1.2508;0.25;051/A/NBP/2021
2021-03-15;1.2477;-0.42;050/A/NBP/2021
2021-03-12;1.2530;0.15;049/A/NBP/2021
2021-03-11;1.2511;0.38;048/A/NBP/2021
2021-03-10;1.2464;-0.40;047/A/NBP/2021
2021-03-09;1.2514;0.25;046/A/NBP/2021
2021-03-08;1.2483;-0.12;045/A/NBP/2021
2021-03-05;1.2498;0.05;044/A/NBP/2021
2021-03-04;1.2492;0.04;043/A/NBP/2021
2021-03-03;1.2487;0.19;042/A/NBP/2021
2021-03-02;1.2463;-0.03;041/A/NBP/2021
2021-03-01;1.2467;-0.37;040/A/NBP/2021
2021-02-26;1.2513;-0.16;039/A/NBP/2021
2021-02-25;1.2533;-0.33;038/A/NBP/2021
2021-02-24;1.2575;0.28;037/A/NBP/2021
2021-02-23;1.2540;0.19;036/A/NBP/2021
2021-02-22;1.2516;0.02;035/A/NBP/2021
2021-02-19;1.2513;0.07;034/A/NBP/2021
2021-02-18;1.2504;-0.22;033/A/NBP/2021
2021-02-17;1.2532;-0.16;032/A/NBP/2021
2021-02-16;1.2552;0.54;031/A/NBP/2021
2021-02-15;1.2485;-0.37;030/A/NBP/2021
2021-02-12;1.2531;-0.70;029/A/NBP/2021
2021-02-11;1.2619;0.85;028/A/NBP/2021
2021-02-10;1.2513;0.27;027/A/NBP/2021
2021-02-09;1.2479;-0.39;026/A/NBP/2021
2021-02-08;1.2528;-0.71;025/A/NBP/2021
2021-02-05;1.2618;-0.14;024/A/NBP/2021
2021-02-04;1.2636;0.16;023/A/NBP/2021
2021-02-03;1.2616;-0.47;022/A/NBP/2021
2021-02-02;1.2675;0.13;021/A/NBP/2021
2021-02-01;1.2658;-0.02;020/A/NBP/2021
2021-01-29;1.2660;0.32;019/A/NBP/2021
2021-01-28;1.2620;-0.14;018/A/NBP/2021
2021-01-27;1.2638;-0.49;017/A/NBP/2021
2021-01-26;1.2700;-0.12;016/A/NBP/2021
2021-01-25;1.2715;0.03;015/A/NBP/2021
2021-01-22;1.2711;0.21;014/A/NBP/2021
